Source,Target,Weight,Date
C358,M1799,3,2005-11-11
C358,M1843,4,2005-11-11
C358,M1865,4,2005-12-01
C358,M1962,3,2005-11-11
C358,M2001,4,2005-11-11
C358,M2095,4,2005-11-11
C358,M2152,4,2005-11-11
C358,M2186,4,2005-11-11
C358,M2200,2,2005-11-11
C358,M2391,3,2005-11-11
C358,M2612,4,2005-11-11
C358,M2617,2,2005-11-11
C358,M2862,5,2005-11-11
C358,M3098,5,2005-11-11
C358,M3138,4,2005-11-11
C358,M3290,3,2005-11-11
C358,M3418,2,2005-11-11
C358,M3427,4,2005-11-11
C358,M3433,4,2005-11-11
C358,M3610,4,2005-11-11
C358,M3624,4,2005-11-11
C358,M3638,4,2005-11-11
C358,M3860,3,2005-11-11
C358,M3925,4,2005-11-11
C358,M4123,4,2005-11-11
C358,M4302,4,2005-11-11
C358,M4369,2,2005-11-11
C358,M4432,3,2005-11-11
C363,M167,5,2005-09-16
C363,M722,5,2005-09-16
C363,M1226,4,2002-05-13
C363,M1466,5,2005-09-16
C363,M1915,5,2005-09-16
C363,M2009,4,2002-05-13
C363,M2122,5,2002-09-19
C363,M2803,5,2004-04-28
C363,M3153,5,2005-09-16
C363,M3350,2,2002-05-13
C363,M3615,5,2005-09-16
C363,M3765,2,2002-09-19
C363,M3854,5,2005-09-16
C363,M4141,3,2002-09-19
C368,M357,2,2005-04-26
C368,M406,3,2005-10-18
C368,M473,4,2004-11-27
C368,M1110,5,2005-04-26
C368,M2112,3,2004-11-27
C368,M2372,5,2005-04-26
C368,M3138,4,2005-10-27
C368,M3624,4,2004-11-27
C368,M3713,4,2005-06-24
C368,M3879,2,2004-11-27
C368,M4238,4,2005-04-06
C368,M4266,3,2004-11-27
C368,M4315,4,2005-10-05
C368,M4389,2,2005-01-25
C368,M4432,3,2005-04-26
C369,M331,4,2005-05-23
C369,M413,3,2005-04-16
C369,M442,4,2005-01-25
C369,M886,5,2005-05-23
C369,M1307,2,2005-01-25
C369,M1409,5,2005-01-25
C369,M1905,5,2005-03-21
C369,M1918,2,2005-03-21
C369,M3151,4,2005-05-23
C369,M3282,5,2005-05-23
C369,M3638,4,2005-01-25
C369,M3756,3,2005-04-17
C369,M3962,5,2005-03-26
C369,M4123,4,2005-05-23
C369,M4144,3,2005-05-23
C369,M4266,4,2005-03-21
C369,M4432,4,2005-03-21
C379,M2152,4,2005-09-26
C379,M2612,2,2005-09-26
C379,M2782,3,2005-09-26
C379,M3565,4,2005-09-26
C383,M28,3,2004-11-27
C383,M191,3,2004-12-12
C383,M223,4,2004-12-16
C383,M241,3,2004-12-08
C383,M252,3,2004-11-27
C383,M295,4,2004-12-12
C383,M299,4,2004-12-08
C383,M329,3,2004-12-08
C383,M426,3,2004-12-14
C383,M457,4,2004-11-27
C383,M483,4,2004-12-08
C383,M531,2,2004-12-14
C383,M550,2,2004-12-08
C383,M607,4,2004-12-08
C383,M668,5,2004-12-22
C383,M705,4,2004-12-08
C383,M708,4,2004-12-08
C383,M758,4,2004-12-14
C383,M798,3,2004-12-12
C383,M940,2,2004-12-14
C383,M962,3,2004-12-08
C383,M985,3,2004-11-27
C383,M1020,4,2004-12-12
C383,M1050,3,2004-12-14
C383,M1066,4,2004-12-08
C383,M1145,3,2004-12-08
C383,M1174,3,2004-11-27
C383,M1180,3,2004-12-08
C383,M1202,4,2004-12-08
C383,M1220,5,2004-11-27
C383,M1267,3,2004-12-12
C383,M1295,4,2004-12-08
C383,M1406,4,2004-11-27
C383,M1428,3,2004-12-14
C383,M1470,3,2004-12-08
C383,M1509,3,2004-12-08
C383,M1542,3,2004-12-08
C383,M1599,3,2004-12-14
C383,M1699,2,2004-12-14
C383,M1744,4,2004-11-27
C383,M1810,3,2004-12-08
C383,M1843,4,2004-12-12
C383,M1865,3,2004-12-08
C383,M1877,4,2004-12-08
C383,M1905,4,2004-11-27
C383,M1918,4,2004-12-22
C383,M1962,4,2004-11-27
C383,M2080,3,2004-12-14
C383,M2095,4,2004-12-14
C383,M2136,4,2004-12-08
C383,M2152,3,2004-12-08
C383,M2153,3,2004-11-27
C383,M2171,3,2004-11-27
C383,M2172,4,2004-12-08
C383,M2186,3,2004-12-14
C383,M2195,2,2004-12-14
C383,M2200,4,2004-12-08
C383,M2213,4,2004-12-14
C383,M2325,3,2004-12-14
C383,M2342,4,2004-12-14
C383,M2348,4,2004-12-08
C383,M2372,5,2004-12-16
C383,M2452,4,2004-11-27
C383,M2457,3,2004-12-14
C383,M2470,5,2004-12-12
C383,M2532,3,2004-12-12
C383,M2580,3,2004-12-08
C383,M2594,3,2004-12-08
C383,M2615,1,2004-12-14
C383,M2656,4,2004-12-12
C383,M2680,2,2004-11-27
C383,M2690,3,2004-12-14
C383,M2751,4,2004-12-08
C383,M2755,4,2004-12-12
C383,M2782,5,2004-11-28
C383,M2804,1,2004-12-14
C383,M2862,2,2004-12-08
C383,M2874,4,2005-01-08
C383,M2893,4,2004-12-14
C383,M2938,4,2004-12-08
C383,M2981,5,2004-12-22
C383,M3046,5,2004-12-14
C383,M3078,4,2004-12-08
C383,M3085,4,2004-12-08
C383,M3150,4,2004-12-08
C383,M3151,5,2004-12-18
C383,M3161,4,2004-12-08
C383,M3198,3,2004-12-08
C383,M3364,2,2004-12-14
C383,M3368,3,2004-12-14
C383,M3418,4,2004-12-08
C383,M3427,4,2004-12-08
C383,M3466,2,2004-11-27
C383,M3472,2,2004-12-14
C383,M3541,3,2004-12-08
C383,M3579,4,2004-11-27
C383,M3605,5,2004-12-14
C383,M3610,2,2004-12-14
C383,M3624,4,2004-12-12
C383,M3638,4,2004-12-08
C383,M3648,3,2004-12-08
C383,M3670,3,2004-12-08
C383,M3684,4,2004-12-08
C383,M3798,4,2004-12-08
C383,M3860,4,2004-11-27
C383,M3890,3,2004-12-14
C383,M3907,2,2004-12-14
C383,M3925,4,2004-12-08
C383,M3938,4,2004-12-14
C383,M3962,4,2004-11-27
C383,M4100,2,2004-12-14
C383,M4123,5,2004-12-08
C383,M4141,4,2004-12-08
C383,M4216,3,2004-12-12
C383,M4268,2,2004-12-14
C383,M4302,2,2004-12-08
C383,M4306,3,2004-11-28
C383,M4330,2,2004-12-08
C383,M4356,4,2004-12-12
C383,M4432,4,2004-11-27
C384,M30,4,2005-03-16
C384,M152,4,2005-03-21
C384,M197,4,2005-03-16
C384,M313,4,2005-03-16
C384,M468,3,2005-03-16
C384,M482,3,2005-03-20
C384,M571,3,2005-03-20
C384,M758,4,2005-03-16
C384,M886,3,2005-03-18
C384,M1145,3,2005-03-16
C384,M1180,5,2005-03-16
C384,M1220,4,2005-03-18
C384,M1307,3,2005-03-16
C384,M1324,3,2005-03-20
C384,M1470,4,2005-03-16
C384,M1703,3,2005-03-20
C384,M1854,3,2005-03-20
C384,M1865,2,2005-03-16
C384,M1884,5,2005-03-16
C384,M1962,3,2005-03-16
C384,M1976,3,2005-03-20
C384,M2112,3,2005-03-16
C384,M2152,4,2005-03-19
C384,M2342,3,2005-03-16
C384,M2385,3,2005-03-16
C384,M2443,4,2005-03-22
C384,M2452,4,2005-03-16
C384,M2482,3,2005-03-21
C384,M2612,4,2005-03-16
C384,M2617,3,2005-03-16
C384,M2699,2,2005-03-16
C384,M2800,4,2005-03-16
C384,M3148,3,2005-03-20
C384,M3151,1,2005-03-16
C384,M3320,2,2005-03-16
C384,M3333,2,2005-03-16
C384,M3427,2,2005-03-16
C384,M3624,4,2005-03-16
C384,M3860,3,2005-03-16
C384,M3917,3,2005-03-20
C384,M3925,3,2005-03-16
C384,M4306,4,2005-03-16
C384,M4432,3,2005-03-16
C384,M4472,3,2005-03-16
C385,M334,4,2005-07-15
C385,M361,4,2005-08-10
C385,M1138,2,2005-07-15
C385,M3610,1,2005-07-17
C385,M4432,5,2005-07-17
C392,M758,2,2005-03-21
C392,M825,2,2005-03-14
C392,M1086,1,2005-02-28
C392,M1877,3,2005-04-12
C392,M1962,1,2005-03-07
C392,M3423,2,2005-04-12
C392,M4240,3,2005-03-04
C392,M4266,5,2005-03-01
C413,M1145,3,2005-07-06
C413,M1220,3,2005-04-20
C413,M1632,2,2005-03-23
C413,M2595,4,2005-11-27
C413,M2612,4,2005-07-06
C413,M3106,4,2005-07-06
C413,M4306,4,2005-07-06
C416,M111,5,2005-06-11
C416,M273,5,2005-03-15
C416,M1645,5,2005-04-08
C416,M2372,5,2004-12-16
C416,M2457,5,2004-12-16
C416,M2643,5,2005-03-23
C424,M18,4,2005-12-05
C424,M30,4,2005-05-22
C424,M110,3,2005-02-05
C424,M143,4,2005-05-26
C424,M273,2,2005-05-08
C424,M313,5,2005-02-25
C424,M361,2,2005-05-10
C424,M443,3,2005-05-08
C424,M482,4,2005-05-23
C424,M505,1,2005-01-05
C424,M528,4,2005-09-17
C424,M571,4,2005-02-05
C424,M758,3,2005-06-30
C424,M760,4,2005-05-31
C424,M886,2,2005-04-27
C424,M908,3,2005-05-08
C424,M937,5,2005-05-19
C424,M1046,3,2005-06-16
C424,M1110,3,2005-02-05
C424,M1173,5,2005-11-22
C424,M1180,3,2005-05-26
C424,M1220,4,2005-06-17
C424,M1307,3,2005-06-09
C424,M1408,3,2005-07-11
C424,M1435,4,2005-06-18
C424,M1542,3,2005-01-05
C424,M1682,4,2005-05-26
C424,M1697,1,2004-12-21
C424,M1798,2,2005-01-05
C424,M1810,4,2005-01-05
C424,M1884,4,2005-06-09
C424,M1918,2,2005-01-05
C424,M2016,3,2005-05-23
C424,M2122,2,2005-01-05
C424,M2152,3,2005-02-05
C424,M2209,1,2005-01-07
C424,M2269,3,2005-05-08
C424,M2372,3,2005-01-10
C424,M2406,4,2005-08-18
C424,M2411,3,2005-05-18
C424,M2457,2,2005-01-05
C424,M2580,4,2005-06-15
C424,M2690,4,2005-06-18
C424,M2743,5,2005-01-05
C424,M2800,2,2005-02-05
C424,M2803,4,2005-02-05
C424,M2866,3,2005-05-22
C424,M2874,4,2004-12-21
C424,M2913,5,2005-03-26
C424,M3015,3,2005-06-07
C424,M3079,4,2005-02-04
C424,M3151,3,2005-05-22
C424,M3182,3,2005-01-05
C424,M3197,3,2005-02-05
C424,M3368,4,2005-01-05
C424,M3433,2,2005-01-05
C424,M3446,4,2005-02-04
C424,M3702,3,2005-11-11
C424,M3730,4,2005-05-26
C424,M3756,3,2005-05-22
C424,M3781,3,2005-01-05
C424,M3782,4,2005-01-05
C424,M3864,3,2005-10-20
C424,M3917,4,2005-02-21
C424,M3938,4,2004-12-21
C424,M3962,5,2005-02-04
C424,M4123,4,2005-06-19
C424,M4159,2,2005-06-30
C424,M4340,4,2005-06-07
C424,M4356,4,2005-05-22
C424,M4432,3,2005-01-05
C424,M4472,4,2005-06-22
C437,M30,2,2005-08-20
C437,M58,4,2004-09-03
C437,M77,3,2000-05-01
C437,M108,2,2005-01-09
C437,M191,3,2004-12-05
C437,M197,3,2004-11-16
C437,M329,2,2004-08-17
C437,M334,2,2005-09-26
C437,M357,2,2005-08-20
C437,M406,2,2005-12-12
C437,M457,2,2004-10-14
C437,M468,3,2005-08-20
C437,M482,2,2004-08-08
C437,M483,2,2003-12-29
C437,M528,1,2005-10-21
C437,M575,3,2005-08-20
C437,M657,3,2005-08-20
C437,M658,3,2005-12-12
C437,M708,2,2001-01-21
C437,M758,2,2005-08-20
C437,M811,3,2000-05-01
C437,M833,3,2001-01-02
C437,M886,2,2005-08-20
C437,M985,2,2000-05-01
C437,M1102,2,2004-12-05
C437,M1110,3,2005-08-20
C437,M1220,4,2005-08-05
C437,M1307,3,2004-04-03
C437,M1428,3,2005-08-20
C437,M1470,3,2005-08-20
C437,M1625,2,2004-12-11
C437,M1696,1,2000-11-18
C437,M1798,3,2000-05-01
C437,M1803,2,2004-12-11
C437,M1905,4,2005-08-05
C437,M1962,5,2004-12-11
C437,M2001,3,2000-05-01
C437,M2095,2,2001-01-02
C437,M2112,2,2005-10-21
C437,M2152,3,2003-12-29
C437,M2174,4,2001-01-10
C437,M2186,4,2005-01-09
C437,M2200,3,2003-12-29
C437,M2252,3,2000-05-01
C437,M2372,3,2004-12-14
C437,M2391,2,2005-08-20
C437,M2452,5,2005-01-09
C437,M2612,3,2003-12-29
C437,M2617,3,2004-12-11
C437,M2699,3,2004-12-17
C437,M2782,5,2004-12-11
C437,M2913,2,2005-08-20
C437,M3113,4,2004-12-11
C437,M3138,2,2005-07-17
C437,M3282,2,2005-08-20
C437,M3333,2,2005-03-24
C437,M3385,1,2004-03-01
C437,M3437,3,2004-12-03
C437,M3496,3,2000-05-01
C437,M3579,2,2004-12-11
C437,M3610,3,2000-05-01
C437,M3624,4,2004-11-09
C437,M3638,5,2004-12-11
C437,M3713,2,2005-06-20
C437,M3768,1,2001-05-11
C437,M3817,3,2004-10-29
C437,M3825,2,2004-01-28
C437,M3860,4,2005-08-05
C437,M3925,5,2004-12-11
C437,M3936,3,2000-06-22
C437,M3938,2,2005-08-20
C437,M3962,2,2003-12-14
C437,M4043,2,2004-12-17
C437,M4262,2,2001-01-10
C437,M4266,2,2005-08-04
C437,M4306,3,2001-01-02
C437,M4356,1,2005-11-08
C437,M4432,3,2004-12-05
C439,M30,4,2004-06-28
C439,M175,1,2003-12-30
C439,M1102,5,2003-12-19
C439,M1692,5,2003-12-19
C439,M1874,5,2004-03-07
C439,M2067,5,2004-05-14
C439,M2186,4,2005-01-09
C439,M2251,4,2004-01-13
C439,M2383,2,2004-05-25
C439,M2699,4,2004-06-28
C439,M2800,3,2004-05-25
C439,M3077,4,2004-06-28
C439,M3775,3,2004-05-25
C440,M30,4,2005-06-26
C440,M175,4,2005-04-24
C440,M357,4,2005-06-26
C440,M457,5,2005-04-19
C440,M886,3,2005-02-13
C440,M1110,5,2005-06-23
C440,M1220,3,2005-07-20
C440,M1865,4,2005-06-26
C440,M1905,4,2005-08-30
C440,M2899,5,2005-04-06
C440,M2913,5,2005-04-02
C440,M3151,3,2005-06-26
C440,M3282,4,2005-04-07
C440,M3333,3,2005-08-27
C440,M3371,4,2005-06-26
C440,M3756,3,2005-06-26
C440,M3917,5,2005-04-24
C440,M3938,4,2005-06-26
C440,M3966,3,2005-02-05
C440,M4315,3,2005-08-30
C440,M4356,4,2005-06-26
C440,M4432,4,2005-06-26
C440,M4472,4,2005-06-26
C442,M138,5,2005-01-27
C442,M155,2,2005-05-20
C442,M345,5,2005-07-14
C442,M425,4,2005-08-23
C442,M483,1,2005-05-08
C442,M988,5,2005-08-23
C442,M1110,5,2004-12-09
C442,M1358,4,2005-03-19
C442,M1627,4,2005-04-08
C442,M2074,5,2005-08-03
C442,M2167,5,2005-03-12
C442,M2572,3,2005-08-23
C442,M2680,4,2005-06-24
C442,M2861,5,2005-06-19
C442,M3371,4,2005-08-30
C442,M3455,4,2005-12-14
C442,M3864,5,2005-11-18
C442,M3938,5,2005-02-17
C442,M4089,3,2005-03-01
C442,M4162,4,2005-12-14
C453,M728,4,2005-03-25
C453,M1001,2,2005-04-15
C453,M2719,3,2005-04-07
C453,M2953,4,2005-03-27
C453,M3781,4,2005-04-13
C453,M4237,3,2005-05-09
C462,M17,2,2005-09-19
C462,M30,5,2005-01-10
C462,M158,2,2005-08-17
C462,M191,2,2005-01-10
C462,M197,2,2005-01-10
C462,M252,3,2005-05-09
C462,M270,5,2005-06-27
C462,M273,1,2005-04-18
C462,M299,3,2005-07-26
C462,M313,4,2005-05-09
C462,M334,2,2005-10-19
C462,M361,4,2005-08-26
C462,M406,3,2005-07-26
C462,M457,3,2005-01-10
C462,M468,4,2005-05-09
C462,M528,2,2005-11-22
C462,M607,3,2005-05-09
C462,M636,3,2005-07-26
C462,M692,3,2005-05-09
C462,M708,2,2005-07-26
C462,M711,3,2005-07-26
C462,M758,3,2004-11-26
C462,M798,3,2005-06-27
C462,M886,5,2005-03-21
C462,M937,2,2005-07-26
C462,M989,2,2005-03-14
C462,M1058,3,2005-07-26
C462,M1073,4,2005-08-09
C462,M1102,2,2005-07-26
C462,M1144,5,2005-05-09
C462,M1180,4,2005-05-09
C462,M1220,4,2004-11-03
C462,M1307,2,2005-01-10
C462,M1324,4,2005-08-29
C462,M1406,2,2005-05-09
C462,M1471,2,2005-02-23
C462,M1542,4,2005-06-27
C462,M1561,3,2005-05-09
C462,M1615,4,2005-05-09
C462,M1632,2,2005-04-29
C462,M1650,2,2005-05-09
C462,M1659,4,2005-07-26
C462,M1703,3,2005-07-26
C462,M1709,2,2005-07-26
C462,M1754,3,2005-05-09
C462,M1799,3,2005-05-09
C462,M1832,3,2005-05-09
C462,M1905,4,2005-01-10
C462,M1918,3,2005-03-21
C462,M1925,4,2005-07-26
C462,M1962,3,2005-01-10
C462,M2009,2,2005-07-26
C462,M2095,3,2005-05-09
C462,M2112,4,2005-01-10
C462,M2128,5,2005-05-09
C462,M2152,3,2005-01-19
C462,M2209,5,2005-05-09
C462,M2329,3,2004-11-22
C462,M2342,1,2005-01-19
C462,M2348,2,2005-07-26
C462,M2372,2,2005-01-20
C462,M2391,3,2005-01-10
C462,M2422,1,2005-08-19
C462,M2430,3,2005-05-09
C462,M2452,5,2005-01-10
C462,M2457,3,2004-12-20
C462,M2462,3,2005-07-26
C462,M2470,3,2005-05-09
C462,M2572,4,2005-06-27
C462,M2580,2,2005-01-10
C462,M2612,2,2005-01-19
C462,M2660,5,2005-05-09
C462,M2699,2,2005-01-10
C462,M2734,1,2005-07-26
C462,M2800,1,2005-05-09
C462,M2874,2,2005-01-10
C462,M2913,5,2005-05-09
C462,M2953,4,2005-07-26
C462,M3106,4,2005-01-19
C462,M3138,2,2005-06-27
C462,M3151,2,2005-02-14
C462,M3159,2,2004-11-03
C462,M3168,2,2005-05-09
C462,M3225,2,2005-05-09
C462,M3282,4,2005-04-18
C462,M3333,3,2005-02-04
C462,M3368,2,2005-05-09
C462,M3385,2,2005-05-09
C462,M3441,2,2005-11-04
C462,M3526,3,2005-05-09
C462,M3538,5,2005-05-09
C462,M3605,5,2005-05-09
C462,M3624,5,2004-11-03
C462,M3638,1,2005-01-10
C462,M3713,2,2005-02-20
C462,M3756,3,2005-01-10
C462,M3792,1,2004-11-17
C462,M3817,4,2005-05-09
C462,M3825,3,2005-01-10
C462,M3860,3,2005-01-10
C462,M3864,3,2005-11-22
C462,M3894,3,2005-01-10
C462,M3905,3,2005-01-10
C462,M3925,4,2005-01-10
C462,M3938,5,2004-12-06
C462,M3962,5,2005-04-29
C462,M3966,4,2005-03-29
C462,M4043,4,2005-01-10
C462,M4123,2,2005-05-09
C462,M4227,2,2005-05-09
C462,M4266,5,2005-01-10
C462,M4302,4,2005-06-27
C462,M4306,4,2005-05-09
C462,M4315,1,2005-07-28
C462,M4345,2,2005-01-10
C462,M4356,4,2005-01-10
C462,M4369,3,2005-05-09
C462,M4384,4,2004-11-12
C462,M4479,4,2005-07-26
C466,M1428,4,2005-09-30
C466,M1798,5,2005-09-30
C466,M2001,4,2005-09-30
C466,M2095,4,2005-09-30
C466,M2152,4,2005-09-30
C466,M2200,4,2005-09-30
C466,M2610,4,2005-09-27
C466,M3427,3,2005-09-30
C466,M3610,4,2005-09-30
C466,M3962,5,2005-09-30
C470,M313,4,2004-12-02
C470,M483,2,2004-12-02
C470,M886,5,2005-06-12
C470,M1145,2,2004-11-18
C470,M1542,4,2004-12-02
C470,M1719,4,2005-07-16
C470,M1798,4,2004-12-02
C470,M2465,5,2005-07-16
C470,M2613,5,2005-07-21
C470,M2755,5,2004-12-02
C470,M2782,5,2004-12-02
C470,M3106,3,2004-11-18
C470,M3825,2,2004-12-02
C470,M4123,2,2004-12-02
C470,M4432,4,2005-06-12
C471,M30,3,2004-08-03
C471,M443,4,2004-10-27
C471,M1110,4,2004-09-28
C471,M1179,3,2002-08-09
C471,M2012,3,2003-09-30
C471,M2016,4,2004-10-01
C471,M2269,1,2005-07-07
C471,M2525,3,2003-09-30
C471,M2726,3,2004-06-29
C471,M3623,5,2004-06-29
C471,M3756,2,2003-12-05
C471,M3890,3,2004-10-06
C471,M4141,3,2004-03-17
C471,M4345,5,2004-06-29
C477,M30,3,2005-04-17
C477,M148,2,2005-11-04
C477,M191,4,2005-04-17
C477,M197,5,2005-09-20
C477,M281,4,2005-05-31
C477,M299,3,2005-05-31
C477,M329,4,2005-05-16
C477,M406,4,2005-11-16
C477,M457,3,2005-04-17
C477,M468,4,2005-04-17
C477,M550,3,2005-04-17
C477,M580,5,2005-05-24
C477,M615,3,2005-06-17
C477,M682,3,2005-06-17
C477,M689,2,2005-11-18
C477,M708,3,2005-09-20
C477,M758,3,2005-05-31
C477,M872,4,2005-04-17
C477,M886,4,2005-05-31
C477,M922,4,2005-05-24
C477,M937,4,2005-11-18
C477,M953,5,2005-05-16
C477,M985,5,2005-04-17
C477,M996,4,2005-11-16
C477,M1145,3,2005-04-17
C477,M1180,3,2005-05-31
C477,M1220,3,2005-04-17
C477,M1307,4,2005-04-17
C477,M1324,3,2005-05-31
C477,M1428,4,2005-04-17
C477,M1703,4,2005-06-08
C477,M1719,3,2005-09-03
C477,M1790,3,2005-06-29
C477,M1865,4,2005-05-12
C477,M1905,3,2005-05-31
C477,M1962,3,2005-05-31
C477,M2000,3,2005-11-18
C477,M2095,3,2005-04-17
C477,M2122,5,2005-09-03
C477,M2152,3,2005-06-08
C477,M2171,4,2005-05-31
C477,M2178,3,2005-11-18
C477,M2342,2,2005-11-04
C477,M2360,1,2005-11-28
C477,M2372,4,2005-05-31
C477,M2391,3,2005-06-08
C477,M2452,5,2005-04-17
C477,M2456,5,2005-09-20
C477,M2478,3,2005-05-31
C477,M2580,3,2005-04-17
C477,M2660,2,2005-04-17
C477,M2675,2,2005-06-15
C477,M2780,3,2005-05-16
C477,M2782,4,2005-05-31
C477,M2800,3,2005-04-17
C477,M2866,3,2005-11-18
C477,M2913,3,2005-05-31
C477,M2939,3,2005-10-23
C477,M2940,1,2005-07-08
C477,M3106,4,2005-04-17
C477,M3124,4,2005-11-18
C477,M3138,3,2005-05-09
C477,M3148,2,2005-05-31
C477,M3151,2,2005-05-31
C477,M3168,5,2005-07-25
C477,M3188,5,2005-07-13
C477,M3254,2,2005-04-17
C477,M3282,4,2005-07-11
C477,M3290,5,2005-09-20
C477,M3333,3,2005-11-18
C477,M3371,3,2005-05-23
C477,M3624,4,2005-05-31
C477,M3631,3,2005-08-10
C477,M3730,5,2005-11-18
C477,M3756,2,2005-11-18
C477,M3860,3,2005-11-18
C477,M3864,4,2005-11-18
C477,M3887,2,2005-10-28
C477,M3917,2,2005-04-17
C477,M3925,4,2005-04-17
C477,M3938,2,2005-04-17
C477,M3962,4,2005-05-31
C477,M3984,5,2005-09-20
C477,M4021,2,2005-07-25
C477,M4315,3,2005-09-27
C477,M4356,3,2005-11-04
C477,M4389,3,2005-11-16
C477,M4392,4,2005-12-01
C477,M4432,3,2005-04-17
C477,M4472,4,2005-05-31
C477,M4496,3,2005-05-31
C478,M30,4,2004-04-26
C478,M71,4,2003-12-23
C478,M175,1,2003-06-22
C478,M270,4,2003-10-05
C478,M413,3,2003-11-03
C478,M468,1,2004-06-29
C478,M516,4,2004-05-05
C478,M919,2,2004-06-01
C478,M963,2,2003-12-23
C478,M1102,2,2003-06-09
C478,M1180,4,2004-12-16
C478,M1305,1,2004-01-30
C478,M1470,4,2003-12-23
C478,M1707,4,2004-11-03
C478,M1865,4,2004-10-10
C478,M1905,2,2003-12-15
C478,M2015,4,2004-01-05
C478,M2182,1,2003-03-09
C478,M2256,5,2003-03-09
C478,M2329,4,2004-11-03
C478,M2342,5,2004-09-30
C478,M2372,5,2005-01-25
C478,M2578,4,2003-10-06
C478,M2640,5,2003-06-09
C478,M2660,5,2004-10-14
C478,M3151,1,2005-02-14
C478,M3320,5,2003-02-18
C478,M3371,5,2004-02-15
C478,M3427,3,2003-02-14
C478,M3446,5,2004-05-04
C478,M3456,5,2005-11-27
C478,M3513,5,2003-12-30
C478,M3591,4,2004-02-23
C478,M3623,5,2003-12-30
C478,M3742,2,2003-12-22
C478,M3756,4,2003-06-17
C478,M3917,3,2005-01-31
C478,M3925,5,2003-10-20
C478,M3962,4,2003-12-09
C478,M4080,5,2003-12-23
C478,M4345,4,2003-12-23
C478,M4356,1,2003-06-09
C478,M4432,3,2003-12-23
C478,M4472,2,2004-05-09
C478,M4478,4,2004-06-13
C479,M994,4,2005-10-24
C481,M30,5,2004-06-22
C481,M58,5,2005-01-12
C481,M108,4,2004-09-13
C481,M111,5,2005-01-12
C481,M143,3,2005-04-14
C481,M187,3,2005-04-14
C481,M191,5,2004-10-22
C481,M197,4,2004-08-25
C481,M257,3,2005-04-14
C481,M273,5,2005-04-14
C481,M313,5,2005-04-14
C481,M329,4,2005-01-24
C481,M334,5,2005-10-15
C481,M353,5,2004-08-29
C481,M406,5,2005-07-16
C481,M430,4,2005-10-16
C481,M452,5,2004-09-30
C481,M457,5,2004-10-22
C481,M473,4,2004-10-29
C481,M483,5,2004-08-16
C481,M550,4,2004-11-15
C481,M563,4,2005-02-16
C481,M571,4,2004-11-15
C481,M607,4,2005-01-24
C481,M636,4,2004-11-15
C481,M643,4,2005-04-24
C481,M660,4,2005-01-12
C481,M686,4,2005-02-16
C481,M692,5,2004-11-15
C481,M708,2,2004-11-15
C481,M711,4,2005-01-12
C481,M758,5,2004-09-29
C481,M808,4,2005-07-16
C481,M829,4,2005-01-12
C481,M831,4,2005-01-12
C481,M851,5,2005-07-08
C481,M886,5,2005-09-08
C481,M937,4,2005-04-14
C481,M985,5,2004-11-15
C481,M1035,4,2004-08-16
C481,M1046,5,2004-08-29
C481,M1102,5,2004-10-22
C481,M1110,4,2005-02-16
C481,M1144,5,2004-11-15
C481,M1151,3,2005-04-14
C481,M1174,4,2005-01-12
C481,M1180,5,2004-06-22
C481,M1202,5,2004-11-15
C481,M1220,5,2004-10-14
C481,M1307,5,2004-10-22
C481,M1406,4,2004-11-15
C481,M1428,5,2004-08-16
C481,M1509,5,2004-07-16
C481,M1542,5,2004-08-16
C481,M1561,4,2005-01-30
C481,M1578,3,2005-04-14
C481,M1585,4,2005-02-16
C481,M1645,3,2005-01-12
C481,M1703,5,2004-11-15
C481,M1715,3,2005-08-28
C481,M1794,4,2005-01-12
C481,M1861,5,2004-11-15
C481,M1865,5,2005-02-16
C481,M1890,4,2004-08-16
C481,M1905,5,2004-06-22
C481,M1918,4,2005-05-07
C481,M1962,4,2004-07-15
C481,M1975,5,2004-11-15
C481,M2000,2,2005-01-12
C481,M2009,4,2005-01-12
C481,M2095,4,2005-04-14
C481,M2097,3,2005-04-24
C481,M2112,5,2004-09-30
C481,M2122,2,2004-11-15
C481,M2136,4,2005-01-12
C481,M2152,5,2004-07-16
C481,M2163,4,2005-02-16
C481,M2186,5,2004-08-16
C481,M2252,4,2005-02-16
C481,M2284,4,2005-07-30
C481,M2290,5,2004-11-15
C481,M2326,4,2005-04-14
C481,M2372,5,2005-01-06
C481,M2376,4,2004-08-29
C481,M2391,5,2004-08-16
C481,M2395,4,2004-08-29
C481,M2452,5,2004-06-22
C481,M2462,4,2004-11-15
C481,M2532,5,2005-09-10
C481,M2554,5,2005-01-12
C481,M2577,5,2005-01-12
C481,M2580,5,2004-09-30
C481,M2595,5,2005-04-24
C481,M2601,5,2005-01-12
C481,M2612,4,2004-08-16
C481,M2734,5,2005-01-12
C481,M2743,5,2004-06-28
C481,M2756,5,2005-01-12
C481,M2779,4,2004-07-11
C481,M2782,4,2004-08-16
C481,M2783,5,2005-01-12
C481,M2800,2,2004-11-15
C481,M2804,5,2005-01-12
C481,M2862,4,2004-08-29
C481,M2874,5,2004-11-24
C481,M2913,5,2005-04-23
C481,M2920,4,2005-04-14
C481,M2953,3,2005-04-23
C481,M2960,4,2005-01-12
C481,M3025,4,2005-04-24
C481,M3106,3,2005-04-18
C481,M3113,3,2005-01-12
